comercializadora;tarifa_acceso;tarifa_comercial;rango;mantenimiento;comision_variable;comision_fija;canal_preferente;canal;comercial_i;jefe_equipo_i;comercial_ii;jefe_equipo_ii;comercial_iii;jefe_equipo_iii
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 40.001 - 50.000 KW;;(((CONSUMO/1000)*FEE)+189);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 50.001 - 75.000 KW;;(((CONSUMO/1000)*FEE)+230);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 75.001 - 100.000 KW;;(((CONSUMO/1000)*FEE)+283);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 100.001 - 150.000 KW;;(((CONSUMO/1000)*FEE)+382);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 150.001 - 200.000 KW;;(((CONSUMO/1000)*FEE)+500);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 200.001 - 300.000 KW;;(((CONSUMO/1000)*FEE)+660);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 300.001 - 500.000 KW;;(((CONSUMO/1000)*FEE)+955);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 500.001 - 750.000 KW;;(((CONSUMO/1000)*FEE)+1250);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 750.001 - 1.000.000 KW;;(((CONSUMO/1000)*FEE)+1400);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 0 - 3.000 KW;;(((CONSUMO/1000)*FEE)+70);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 3.001 - 5.000 KW;;(((CONSUMO/1000)*FEE)+75);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 5.001 - 10.000 KW;;(((CONSUMO/1000)*FEE)+95);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 10.001 - 20.000 KW;;(((CONSUMO/1000)*FEE)+137);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 20.001 - 30.000 KW;;(((CONSUMO/1000)*FEE)+187);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 30.001 - 40.000 KW;;(((CONSUMO/1000)*FEE)+221);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 40.001 - 50.000 KW;;(((CONSUMO/1000)*FEE)+280);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 50.001 - 75.000 KW;;(((CONSUMO/1000)*FEE)+320);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 75.001 - 100.000 KW;;(((CONSUMO/1000)*FEE)+445);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 100.001 - 150.000 KW;;(((CONSUMO/1000)*FEE)+560);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 150.001 - 200.000 KW;;(((CONSUMO/1000)*FEE)+750);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 200.001 - 300.000 KW;;(((CONSUMO/1000)*FEE)+946);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 300.001 - 500.000 KW;;(((CONSUMO/1000)*FEE)+1387);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 500.001 - 750.000 KW;;(((CONSUMO/1000)*FEE)+1816);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 750.001 - 1.000.000 KW;;(((CONSUMO/1000)*FEE)+2594);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 1.000.001 - 1.250.000 KW;;(((CONSUMO/1000)*FEE)+3236);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE3 LIBRE SNP BALEARES;CONS. 1.250.001 - 3.000.000 KW;;(((CONSUMO/1000)*FEE)+3500);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE;CONS. 0 - 1.500 KW;;(((CONSUMO/1000)*FEE)+60);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE;CONS. 1.501 - 3.000 KW;;(((CONSUMO/1000)*FEE)+96);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE;CONS. 3.001 - 5.000 KW;;(((CONSUMO/1000)*FEE)+105);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE;CONS. 5.001 - 10.000 KW;;(((CONSUMO/1000)*FEE)+112);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE;CONS. 10.001 - 20.000 KW;;(((CONSUMO/1000)*FEE)+128);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE;CONS. 20.001 - 35.000 KW;;(((CONSUMO/1000)*FEE)+146);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE;CONS. 35.001 - 50.000 KW;;(((CONSUMO/1000)*FEE)+158);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE;CONS. 50.001 - 65.000 KW;;(((CONSUMO/1000)*FEE)+180);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE;CONS. 65.001 - 85.000 KW;;(((CONSUMO/1000)*FEE)+200);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE;CONS. 85.001 - 100.000 KW;;(((CONSUMO/1000)*FEE)+300);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 0 - 1.500 KW;;(((CONSUMO/1000)*FEE)+130);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 1.501 - 3.000 KW;;(((CONSUMO/1000)*FEE)+135);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 3.001 - 5.000 KW;;(((CONSUMO/1000)*FEE)+145);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 5.001 - 10.000 KW;;(((CONSUMO/1000)*FEE)+170);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 10.001 - 20.000 KW;;(((CONSUMO/1000)*FEE)+225);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 20.001 - 30.000 KW;;(((CONSUMO/1000)*FEE)+275);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 30.001 - 40.000 KW;;(((CONSUMO/1000)*FEE)+315);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 40.001 - 50.000 KW;;(((CONSUMO/1000)*FEE)+350);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 50.001 - 75.000 KW;;(((CONSUMO/1000)*FEE)+425);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 75.001 - 100.000 KW;;(((CONSUMO/1000)*FEE)+520);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 100.001 - 150.000 KW;;(((CONSUMO/1000)*FEE)+710);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 150.001 - 200.000 KW;;(((CONSUMO/1000)*FEE)+920);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 200.001 - 300.000 KW;;(((CONSUMO/1000)*FEE)+1220);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 300.001 - 500.000 KW;;(((CONSUMO/1000)*FEE)+1760);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 500.001 - 750.000 KW;;(((CONSUMO/1000)*FEE)+2300);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE;CONS. 750.001 - 1.000.000 KW;;(((CONSUMO/1000)*FEE)+2600);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 0 - 3.000 KW;;(((CONSUMO/1000)*FEE)+130);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 3.001 - 5.000 KW;;(((CONSUMO/1000)*FEE)+140);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 5.001 - 10.000 KW;;(((CONSUMO/1000)*FEE)+180);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 10.001 - 20.000 KW;;(((CONSUMO/1000)*FEE)+253);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 20.001 - 30.000 KW;;(((CONSUMO/1000)*FEE)+350);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 30.001 - 40.000 KW;;(((CONSUMO/1000)*FEE)+410);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 40.001 - 50.000 KW;;(((CONSUMO/1000)*FEE)+520);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 50.001 - 75.000 KW;;(((CONSUMO/1000)*FEE)+595);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 75.001 - 100.000 KW;;(((CONSUMO/1000)*FEE)+825);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 100.001 - 150.000 KW;;(((CONSUMO/1000)*FEE)+1040);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 150.001 - 200.000 KW;;(((CONSUMO/1000)*FEE)+1380);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 200.001 - 300.000 KW;;(((CONSUMO/1000)*FEE)+1750);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 300.001 - 500.000 KW;;(((CONSUMO/1000)*FEE)+2560);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 500.001 - 750.000 KW;;(((CONSUMO/1000)*FEE)+3350);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 750.001 - 1.000.000 KW;;(((CONSUMO/1000)*FEE)+4790);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 1.000.001 - 1.250.000 KW;;(((CONSUMO/1000)*FEE)+5000);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;6.1TD;CLASICA BASE TE5 LIBRE;CONS. 1.250.001 - 3.000.000 KW;;(((CONSUMO/1000)*FEE)+5310);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 0 - 1.500 KW;;(((CONSUMO/1000)*FEE)+37);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 1.501 - 3.000 KW;;(((CONSUMO/1000)*FEE)+61);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 3.001 - 5.000 KW;;(((CONSUMO/1000)*FEE)+67);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 5.001 - 10.000 KW;;(((CONSUMO/1000)*FEE)+71);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 10.001 - 20.000 KW;;(((CONSUMO/1000)*FEE)+81);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 20.001 - 35.000 KW;;(((CONSUMO/1000)*FEE)+93);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 35.001 - 50.000 KW;;(((CONSUMO/1000)*FEE)+100);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 50.001 - 65.000 KW;;(((CONSUMO/1000)*FEE)+130);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 65.001 - 85.000 KW;;(((CONSUMO/1000)*FEE)+180);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 85.001 - 100.000 KW;;(((CONSUMO/1000)*FEE)+200);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 0 - 1.500 KW;;(((CONSUMO/1000)*FEE)+70);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 1.501 - 3.000 KW;;(((CONSUMO/1000)*FEE)+75);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 3.001 - 5.000 KW;;(((CONSUMO/1000)*FEE)+78);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 5.001 - 10.000 KW;;(((CONSUMO/1000)*FEE)+93);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 10.001 - 20.000 KW;;(((CONSUMO/1000)*FEE)+120);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 20.001 - 30.000 KW;;(((CONSUMO/1000)*FEE)+148);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 30.001 - 40.000 KW;;(((CONSUMO/1000)*FEE)+169);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 40.001 - 50.000 KW;;(((CONSUMO/1000)*FEE)+189);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 50.001 - 75.000 KW;;(((CONSUMO/1000)*FEE)+230);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 75.001 - 100.000 KW;;(((CONSUMO/1000)*FEE)+283);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 100.001 - 150.000 KW;;(((CONSUMO/1000)*FEE)+382);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 150.001 - 200.000 KW;;(((CONSUMO/1000)*FEE)+500);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 200.001 - 300.000 KW;;(((CONSUMO/1000)*FEE)+660);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 300.001 - 500.000 KW;;(((CONSUMO/1000)*FEE)+955);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 500.001 - 750.000 KW;;(((CONSUMO/1000)*FEE)+1250);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE3 LIBRE UNICA;CONS. 750.001 - 1.000.000 KW;;(((CONSUMO/1000)*FEE)+1400);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 0 - 1.500 KW;;(((CONSUMO/1000)*FEE)+60);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 1.501 - 3.000 KW;;(((CONSUMO/1000)*FEE)+96);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 3.001 - 5.000 KW;;(((CONSUMO/1000)*FEE)+105);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 5.001 - 10.000 KW;;(((CONSUMO/1000)*FEE)+112);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 10.001 - 20.000 KW;;(((CONSUMO/1000)*FEE)+128);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 20.001 - 35.000 KW;;(((CONSUMO/1000)*FEE)+146);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 35.001 - 50.000 KW;;(((CONSUMO/1000)*FEE)+158);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 50.001 - 65.000 KW;;(((CONSUMO/1000)*FEE)+180);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 65.001 - 85.000 KW;;(((CONSUMO/1000)*FEE)+200);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;2.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 85.001 - 100.000 KW;;(((CONSUMO/1000)*FEE)+300);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 0 - 1.500 KW;;(((CONSUMO/1000)*FEE)+130);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 1.501 - 3.000 KW;;(((CONSUMO/1000)*FEE)+135);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 3.001 - 5.000 KW;;(((CONSUMO/1000)*FEE)+145);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 5.001 - 10.000 KW;;(((CONSUMO/1000)*FEE)+170);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 10.001 - 20.000 KW;;(((CONSUMO/1000)*FEE)+225);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 20.001 - 30.000 KW;;(((CONSUMO/1000)*FEE)+275);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 30.001 - 40.000 KW;;(((CONSUMO/1000)*FEE)+315);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 40.001 - 50.000 KW;;(((CONSUMO/1000)*FEE)+350);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 50.001 - 75.000 KW;;(((CONSUMO/1000)*FEE)+425);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 75.001 - 100.000 KW;;(((CONSUMO/1000)*FEE)+520);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 100.001 - 150.000 KW;;(((CONSUMO/1000)*FEE)+710);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 150.001 - 200.000 KW;;(((CONSUMO/1000)*FEE)+920);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
TOTAL_PYME;3.0TD;CLASICA BASE TE5 LIBRE UNICA;CONS. 200.001 - 300.000 KW;;(((CONSUMO/1000)*FEE)+1220);;85,00%;80,00%;72,00%;8,00%;64,00%;16,00%;40,00%;40,00%
